Customer ID,Recency,Frequency,Monetary,KMeans_Cluster,Segment
14318,152,13,636.79,4,At-Risk / Churning
14319,210,8,288.27,4,At-Risk / Churning
14320,26,7,328.36,0,Potential Loyalists
14321,125,7,345.34,4,At-Risk / Churning
14322,5,9,534.17,0,Potential Loyalists
14323,1,21,2796.72,2,High-Value Loyalists
14324,182,5,206.10999999999999,4,At-Risk / Churning
14325,2,6,91.08,0,Potential Loyalists
14326,10,1,53.58,3,New / Low-Engagement Customers
14327,22,7,349.3,0,Potential Loyalists
14328,34,5,88.59,3,New / Low-Engagement Customers
14329,136,13,619.1,4,At-Risk / Churning
14330,10,3,160.22,3,New / Low-Engagement Customers
14331,25,3,59.81,3,New / Low-Engagement Customers
14332,8,2,39.47,3,New / Low-Engagement Customers
14333,152,15,833.22,4,At-Risk / Churning
14334,33,5,76.94,3,New / Low-Engagement Customers
14335,15,1,27.560000000000002,3,New / Low-Engagement Customers
14336,3,7,78.82,0,Potential Loyalists
14337,4,8,522.07,0,Potential Loyalists
14338,2,3,161.69,3,New / Low-Engagement Customers
14339,188,1,41.94,1,Lapsed / Dormant
14340,9,10,138.9,0,Potential Loyalists
14341,2,10,538.73,0,Potential Loyalists
14342,142,9,504.3,4,At-Risk / Churning
14343,15,4,88.15,3,New / Low-Engagement Customers
14344,319,1,19.03,1,Lapsed / Dormant
14345,8,5,70.24,3,New / Low-Engagement Customers
14346,152,9,373.11,4,At-Risk / Churning
14347,138,8,261.92,4,At-Risk / Churning
14348,22,9,147.11,0,Potential Loyalists
14349,127,15,790.25,4,At-Risk / Churning
14350,130,13,700.97,4,At-Risk / Churning
14351,2,26,3271.06,2,High-Value Loyalists
14352,125,10,573.61,4,At-Risk / Churning
14353,210,1,40.1,1,Lapsed / Dormant
14354,9,1,56.120000000000005,3,New / Low-Engagement Customers
14355,1,26,3840.66,2,High-Value Loyalists
14356,5,2,114.35999999999999,3,New / Low-Engagement Customers
14357,143,14,807.1800000000001,4,At-Risk / Churning
14358,1,18,2376.61,2,High-Value Loyalists
14359,17,9,147.49,0,Potential Loyalists
14360,1,23,2858.78,2,High-Value Loyalists
14361,1,2,106.56,3,New / Low-Engagement Customers
14362,24,5,83.09,3,New / Low-Engagement Customers
14363,30,1,26.97,3,New / Low-Engagement Customers
14364,32,6,361.97,4,At-Risk / Churning
14365,158,5,225.12,4,At-Risk / Churning
14366,15,3,111.06,3,New / Low-Engagement Customers
14367,18,7,424.23,0,Potential Loyalists
14368,2,17,2506.23,2,High-Value Loyalists
14369,14,10,177.53,0,Potential Loyalists
14370,4,3,135.84,3,New / Low-Engagement Customers
14371,228,1,27.15,1,Lapsed / Dormant
14372,23,2,102.81,3,New / Low-Engagement Customers
14373,18,1,63.5,3,New / Low-Engagement Customers
14374,3,14,807.65,0,Potential Loyalists
14375,262,1,55.44,1,Lapsed / Dormant
14376,27,1,56.05,3,New / Low-Engagement Customers
14377,1,12,678.18,0,Potential Loyalists
14378,133,5,159.48000000000002,4,At-Risk / Churning
14379,5,7,132.27,0,Potential Loyalists
14380,136,10,468.88,4,At-Risk / Churning
14381,4,3,157.4,3,New / Low-Engagement Customers
14382,17,7,129.29,0,Potential Loyalists
14383,8,4,66.27,3,New / Low-Engagement Customers
14384,8,10,499.74,0,Potential Loyalists
14385,126,15,674.34,4,At-Risk / Churning
14386,123,15,622.12,4,At-Risk / Churning
14387,17,4,85.67999999999999,3,New / Low-Engagement Customers
14388,126,13,714.46,4,At-Risk / Churning
14389,222,1,36.19,1,Lapsed / Dormant
14390,3,6,389.86,0,Potential Loyalists
14391,1,22,2654.02,2,High-Value Loyalists
14392,15,9,483.52,0,Potential Loyalists
14393,5,6,102.56,0,Potential Loyalists
14394,6,9,195.26,0,Potential Loyalists
14395,1,24,3211.12,2,High-Value Loyalists
14396,18,6,108.47,3,New / Low-Engagement Customers
14397,2,1,54.79,3,New / Low-Engagement Customers
14398,8,6,116.07000000000001,0,Potential Loyalists
14399,24,1,59.52,3,New / Low-Engagement Customers
14400,10,1,55.19,3,New / Low-Engagement Customers
14401,11,1,40.36,3,New / Low-Engagement Customers
14402,304,1,47.89,1,Lapsed / Dormant
14403,18,10,189.76,0,Potential Loyalists
14404,12,3,115.42,3,New / Low-Engagement Customers
14405,14,8,138.94,0,Potential Loyalists
14406,8,4,113.21,3,New / Low-Engagement Customers
14407,286,1,26.830000000000002,1,Lapsed / Dormant
14408,5,10,151.65,0,Potential Loyalists
14409,5,1,46.419999999999995,3,New / Low-Engagement Customers
14410,2,3,87.34,3,New / Low-Engagement Customers
14411,1,28,3932.4300000000003,2,High-Value Loyalists
14412,238,7,396.0,4,At-Risk / Churning
14413,194,1,30.0,1,Lapsed / Dormant
14414,1,3,146.23000000000002,3,New / Low-Engagement Customers
14415,329,1,55.349999999999994,1,Lapsed / Dormant
14416,349,1,15.5,1,Lapsed / Dormant
14417,4,15,1767.6299999999999,2,High-Value Loyalists
14418,122,14,622.58,4,At-Risk / Churning
14419,2,2,104.42,3,New / Low-Engagement Customers
14420,11,5,262.95,0,Potential Loyalists
14421,1,18,2520.24,2,High-Value Loyalists
14422,196,1,19.5,1,Lapsed / Dormant
14423,13,13,779.16,0,Potential Loyalists
14424,2,18,2704.91,2,High-Value Loyalists
14425,1,12,835.92,0,Potential Loyalists
14426,133,9,442.07,4,At-Risk / Churning
14427,253,1,57.53,1,Lapsed / Dormant
14428,31,1,39.57,3,New / Low-Engagement Customers
14429,303,1,54.58,1,Lapsed / Dormant
14430,1,9,483.52,0,Potential Loyalists
14431,158,14,726.84,4,At-Risk / Churning
14432,1,26,3171.02,2,High-Value Loyalists
14433,4,12,804.4,0,Potential Loyalists
14434,128,6,268.19,4,At-Risk / Churning
14435,154,14,668.16,4,At-Risk / Churning
14436,1,12,638.21,0,Potential Loyalists
14437,13,6,108.12,3,New / Low-Engagement Customers
14438,250,1,21.88,1,Lapsed / Dormant
14439,2,23,2776.66,2,High-Value Loyalists
14440,29,10,135.55,0,Potential Loyalists
14441,316,1,17.87,1,Lapsed / Dormant
14442,3,6,361.74,0,Potential Loyalists
14443,29,6,306.65,0,Potential Loyalists
14444,147,9,521.55,4,At-Risk / Churning
14445,11,7,423.46000000000004,0,Potential Loyalists
14446,20,7,120.13,0,Potential Loyalists
14447,1,7,109.14,0,Potential Loyalists
14448,10,6,352.73,0,Potential Loyalists
14449,137,15,667.84,4,At-Risk / Churning
14450,185,1,17.56,1,Lapsed / Dormant
14451,23,6,367.35,0,Potential Loyalists
14452,10,5,63.4,3,New / Low-Engagement Customers
14453,198,1,40.11,1,Lapsed / Dormant
14454,2,28,3811.92,2,High-Value Loyalists
14455,123,13,565.79,4,At-Risk / Churning
14456,26,5,92.24,3,New / Low-Engagement Customers
14457,1,25,2784.35,2,High-Value Loyalists
14458,175,11,604.92,4,At-Risk / Churning
14459,17,6,280.3,0,Potential Loyalists
14460,238,1,49.370000000000005,1,Lapsed / Dormant
14461,1,14,804.82,0,Potential Loyalists
14462,13,3,136.29,3,New / Low-Engagement Customers
14463,232,1,61.62,1,Lapsed / Dormant
14464,19,1,58.959999999999994,3,New / Low-Engagement Customers
14465,163,9,484.31,4,At-Risk / Churning
14466,6,3,139.82,3,New / Low-Engagement Customers
14467,209,7,288.98,4,At-Risk / Churning
14468,16,3,117.79,3,New / Low-Engagement Customers
14469,3,9,456.0,0,Potential Loyalists
14470,8,3,103.8,3,New / Low-Engagement Customers
14471,8,3,71.73,3,New / Low-Engagement Customers
14472,5,6,345.89,0,Potential Loyalists
14473,4,10,174.45,0,Potential Loyalists
14474,2,20,2804.29,2,High-Value Loyalists
14475,27,6,97.28,3,New / Low-Engagement Customers
14476,165,6,331.65999999999997,4,At-Risk / Churning
14477,11,2,102.3,3,New / Low-Engagement Customers
14478,2,15,2081.97,2,High-Value Loyalists
14479,125,12,650.66,4,At-Risk / Churning
14480,276,1,20.58,1,Lapsed / Dormant
14481,203,8,344.51,4,At-Risk / Churning
14482,14,8,117.48,0,Potential Loyalists
14483,25,6,107.51,3,New / Low-Engagement Customers
14484,8,2,57.78,3,New / Low-Engagement Customers
14485,198,1,24.21,1,Lapsed / Dormant
14486,2,2,86.19,3,New / Low-Engagement Customers
14487,6,8,155.42,0,Potential Loyalists
14488,179,12,714.64,4,At-Risk / Churning
14489,143,6,269.9,4,At-Risk / Churning
14490,2,24,3342.72,2,High-Value Loyalists
14491,1,16,2387.92,2,High-Value Loyalists
14492,7,1,51.410000000000004,3,New / Low-Engagement Customers
14493,1,10,610.38,0,Potential Loyalists
14494,2,27,3581.32,2,High-Value Loyalists
14495,1,30,3695.28,2,High-Value Loyalists
14496,5,14,749.35,0,Potential Loyalists
14497,2,28,3761.88,2,High-Value Loyalists
14498,135,13,600.8100000000001,4,At-Risk / Churning
14499,130,11,465.68,4,At-Risk / Churning
14500,20,1,39.6,3,New / Low-Engagement Customers
14501,1,28,3893.88,2,High-Value Loyalists
14502,4,6,329.28,0,Potential Loyalists
14503,159,11,632.84,4,At-Risk / Churning
14504,5,9,446.3,0,Potential Loyalists
14505,270,1,40.769999999999996,1,Lapsed / Dormant
14506,325,1,25.060000000000002,1,Lapsed / Dormant
14507,10,3,109.55,3,New / Low-Engagement Customers
14508,5,6,395.97,0,Potential Loyalists
14509,1,26,3621.33,2,High-Value Loyalists
14510,6,3,191.21,3,New / Low-Engagement Customers
14511,2,3,138.04,3,New / Low-Engagement Customers
14512,329,1,40.57,1,Lapsed / Dormant
14513,3,10,658.99,0,Potential Loyalists
14514,16,1,64.78,3,New / Low-Engagement Customers
14515,182,6,297.74,4,At-Risk / Churning
14516,9,10,665.42,0,Potential Loyalists
14517,128,15,697.14,4,At-Risk / Churning
14518,133,13,615.66,4,At-Risk / Churning
14519,14,5,75.1,3,New / Low-Engagement Customers
14520,2,3,135.8,3,New / Low-Engagement Customers
14521,126,7,384.4,4,At-Risk / Churning
14522,195,6,315.36,4,At-Risk / Churning
14523,131,14,782.54,4,At-Risk / Churning
14524,21,2,66.8,3,New / Low-Engagement Customers
14525,6,5,76.21000000000001,3,New / Low-Engagement Customers
14526,3,14,701.15,0,Potential Loyalists
14527,15,6,83.1,3,New / Low-Engagement Customers
14528,9,3,96.69999999999999,3,New / Low-Engagement Customers
14529,1,27,3904.0099999999998,2,High-Value Loyalists
14530,6,1,62.870000000000005,3,New / Low-Engagement Customers
14531,10,8,145.95,0,Potential Loyalists
14532,12,1,20.75,3,New / Low-Engagement Customers
14533,6,9,567.11,0,Potential Loyalists
14534,1,12,738.97,0,Potential Loyalists
14535,5,9,429.87,0,Potential Loyalists
14536,3,3,156.69,3,New / Low-Engagement Customers
14537,9,5,65.34,3,New / Low-Engagement Customers
14538,4,3,59.290000000000006,3,New / Low-Engagement Customers
14539,6,9,170.44,0,Potential Loyalists
14540,349,1,51.06,1,Lapsed / Dormant
14541,1,10,490.7,0,Potential Loyalists
14542,8,8,503.78,0,Potential Loyalists
14543,4,5,93.09,3,New / Low-Engagement Customers
14544,21,7,109.86,0,Potential Loyalists
14545,4,12,692.8299999999999,0,Potential Loyalists
14546,2,22,2649.79,2,High-Value Loyalists
14547,6,14,737.59,0,Potential Loyalists
14548,275,1,20.47,1,Lapsed / Dormant
14549,155,7,404.78999999999996,4,At-Risk / Churning
14550,2,28,4129.03,2,High-Value Loyalists
14551,20,2,59.8,3,New / Low-Engagement Customers
14552,15,8,457.02,0,Potential Loyalists
14553,1,26,3546.5,2,High-Value Loyalists
14555,2,12,628.39,0,Potential Loyalists
14556,12,10,609.4,0,Potential Loyalists
14557,311,1,45.93,1,Lapsed / Dormant
14558,1,9,134.76,0,Potential Loyalists
14559,9,11,684.86,0,Potential Loyalists
14560,18,2,96.2,3,New / Low-Engagement Customers
14561,121,13,545.38,4,At-Risk / Churning
14562,269,1,34.94,1,Lapsed / Dormant
14563,2,7,301.01,0,Potential Loyalists
14564,25,3,145.04,3,New / Low-Engagement Customers
14565,7,8,160.97,0,Potential Loyalists
14566,1,15,2296.32,2,High-Value Loyalists
14567,10,9,172.54999999999998,0,Potential Loyalists
14568,3,27,3644.87,2,High-Value Loyalists
14569,21,7,103.21,3,New / Low-Engagement Customers
14570,316,1,19.42,1,Lapsed / Dormant
14571,1,22,2982.21,2,High-Value Loyalists
14572,3,9,455.2,0,Potential Loyalists
14573,4,5,80.48,3,New / Low-Engagement Customers
14574,141,14,704.83,4,At-Risk / Churning
14575,359,1,48.0,1,Lapsed / Dormant
14576,12,8,131.21,0,Potential Loyalists
14577,16,2,76.67,3,New / Low-Engagement Customers
14578,18,6,367.0,0,Potential Loyalists
14579,6,6,122.23,0,Potential Loyalists
14580,23,1,50.519999999999996,3,New / Low-Engagement Customers
14581,20,3,81.29,3,New / Low-Engagement Customers
14582,4,8,98.3,0,Potential Loyalists
14583,8,6,374.03,0,Potential Loyalists
14584,139,6,311.84000000000003,4,At-Risk / Churning
14585,6,13,777.86,0,Potential Loyalists
14586,1,3,159.04,3,New / Low-Engagement Customers
14587,12,7,445.2,0,Potential Loyalists
14588,124,11,481.28,4,At-Risk / Churning
14589,20,5,74.75,3,New / Low-Engagement Customers
14590,20,10,161.07,0,Potential Loyalists
14591,1,30,4240.65,2,High-Value Loyalists
14592,309,1,18.38,1,Lapsed / Dormant
14593,178,6,285.46,4,At-Risk / Churning
14594,3,6,319.67,0,Potential Loyalists
14595,8,3,117.36,3,New / Low-Engagement Customers
14596,285,1,18.04,1,Lapsed / Dormant
14597,4,9,502.92,0,Potential Loyalists
14598,9,2,117.84,3,New / Low-Engagement Customers
14599,25,8,476.53,0,Potential Loyalists
14600,4,3,162.45,3,New / Low-Engagement Customers
14601,1,14,781.37,0,Potential Loyalists
14602,3,6,410.31,0,Potential Loyalists
14603,149,5,170.98,4,At-Risk / Churning
14604,29,1,34.48,3,New / Low-Engagement Customers
14605,339,1,31.0,1,Lapsed / Dormant
14606,154,5,236.91,4,At-Risk / Churning
14607,47,5,56.44,3,New / Low-Engagement Customers
14608,149,12,694.27,4,At-Risk / Churning
14609,1,17,2344.71,2,High-Value Loyalists
14610,145,10,494.17,4,At-Risk / Churning
14611,11,7,360.11,0,Potential Loyalists
14612,1,10,600.77,0,Potential Loyalists
14613,2,10,163.82,0,Potential Loyalists
14614,9,3,132.17,3,New / Low-Engagement Customers
14615,7,5,98.52,3,New / Low-Engagement Customers
14616,201,1,25.6,1,Lapsed / Dormant
14617,10,12,722.72,0,Potential Loyalists
14618,10,1,23.79,3,New / Low-Engagement Customers
14619,5,2,81.53,3,New / Low-Engagement Customers
14620,5,3,121.85,3,New / Low-Engagement Customers
14621,4,14,783.9,0,Potential Loyalists
14622,364,1,40.69,1,Lapsed / Dormant
14623,307,1,18.08,1,Lapsed / Dormant
14624,2,25,3106.72,2,High-Value Loyalists
14625,9,6,107.91,3,New / Low-Engagement Customers
14626,14,9,116.26,0,Potential Loyalists
14627,251,1,52.66,1,Lapsed / Dormant
14628,14,3,120.62,3,New / Low-Engagement Customers
14629,7,8,169.35,0,Potential Loyalists
14630,149,12,534.27,4,At-Risk / Churning
14631,261,1,23.32,1,Lapsed / Dormant
14632,16,2,75.49000000000001,3,New / Low-Engagement Customers
14633,1,25,3985.4900000000002,2,High-Value Loyalists
14634,1,8,137.39000000000001,0,Potential Loyalists
14635,2,10,627.87,0,Potential Loyalists
14636,180,5,176.62,4,At-Risk / Churning
14637,13,7,367.22,0,Potential Loyalists
14638,273,1,48.33,1,Lapsed / Dormant
14639,133,6,237.02,4,At-Risk / Churning
14640,7,8,129.7,0,Potential Loyalists
14641,121,9,424.09,4,At-Risk / Churning
14642,16,2,74.56,3,New / Low-Engagement Customers
14643,188,1,23.94,1,Lapsed / Dormant
14644,2,12,592.34,0,Potential Loyalists
14645,310,1,56.42999999999999,1,Lapsed / Dormant
14646,148,14,680.9,4,At-Risk / Churning
14647,11,6,348.69,0,Potential Loyalists
14648,349,1,39.010000000000005,1,Lapsed / Dormant
14649,21,3,86.51,3,New / Low-Engagement Customers
14650,3,10,185.49,0,Potential Loyalists
14651,28,1,24.950000000000003,3,New / Low-Engagement Customers
14652,236,1,34.199999999999996,1,Lapsed / Dormant
14653,1,2,101.93,3,New / Low-Engagement Customers
14654,2,26,2879.47,2,High-Value Loyalists
14655,2,13,727.06,0,Potential Loyalists
14656,21,1,33.25,3,New / Low-Engagement Customers
14657,5,12,659.09,0,Potential Loyalists
14658,1,23,3553.13,2,High-Value Loyalists
14659,26,1,17.8,3,New / Low-Engagement Customers
14660,143,12,596.95,4,At-Risk / Churning
14661,1,28,3965.51,2,High-Value Loyalists
14662,5,2,100.71000000000001,3,New / Low-Engagement Customers
14663,7,7,98.66,0,Potential Loyalists
14664,3,14,686.16,0,Potential Loyalists
14665,121,6,285.23,4,At-Risk / Churning
14666,20,2,115.28,3,New / Low-Engagement Customers
14667,343,1,16.4,1,Lapsed / Dormant
14668,3,22,3537.7400000000002,2,High-Value Loyalists
14669,21,1,29.94,3,New / Low-Engagement Customers
14670,2,14,746.6,0,Potential Loyalists
14671,10,3,72.28,3,New / Low-Engagement Customers
14672,31,1,23.28,3,New / Low-Engagement Customers
14673,205,1,27.759999999999998,1,Lapsed / Dormant
14674,6,11,695.08,0,Potential Loyalists
14675,2,16,2199.96,2,High-Value Loyalists
14676,1,3,135.81,3,New / Low-Engagement Customers
14677,126,12,618.3199999999999,4,At-Risk / Churning
14678,8,10,156.61,0,Potential Loyalists
14679,191,10,406.91,4,At-Risk / Churning
14680,3,12,688.94,0,Potential Loyalists
14681,1,13,701.42,0,Potential Loyalists
14682,3,12,592.1,0,Potential Loyalists
14683,3,6,93.04,3,New / Low-Engagement Customers
14684,13,1,45.650000000000006,3,New / Low-Engagement Customers
14685,11,8,127.85000000000001,0,Potential Loyalists
14686,121,9,397.38,4,At-Risk / Churning
14687,8,2,59.21,3,New / Low-Engagement Customers
14688,17,1,68.08,3,New / Low-Engagement Customers
14689,4,6,126.34,0,Potential Loyalists
14690,141,15,667.5699999999999,4,At-Risk / Churning
14691,18,1,38.88,3,New / Low-Engagement Customers
14692,4,8,450.66,0,Potential Loyalists
14693,18,1,56.69,3,New / Low-Engagement Customers
14694,234,1,44.14,1,Lapsed / Dormant
14695,121,13,683.53,4,At-Risk / Churning
14696,243,1,58.099999999999994,1,Lapsed / Dormant
14697,8,10,148.1,0,Potential Loyalists
14698,136,7,375.81,4,At-Risk / Churning
14699,7,11,646.58,0,Potential Loyalists
14700,363,1,31.36,1,Lapsed / Dormant
14701,13,1,29.64,3,New / Low-Engagement Customers
14702,11,10,173.1,0,Potential Loyalists
14703,35,4,58.47,3,New / Low-Engagement Customers
14704,1,26,3741.58,2,High-Value Loyalists
14705,2,9,478.97,0,Potential Loyalists
14706,142,8,332.23,4,At-Risk / Churning
14707,131,5,318.09999999999997,4,At-Risk / Churning
14708,5,10,460.13,0,Potential Loyalists
14709,31,1,24.09,3,New / Low-Engagement Customers
14710,19,7,376.03,0,Potential Loyalists
14711,121,14,765.8,4,At-Risk / Churning
14712,10,1,34.09,3,New / Low-Engagement Customers
14713,14,7,109.39,0,Potential Loyalists
14714,7,3,136.91,3,New / Low-Engagement Customers
14715,18,1,27.22,3,New / Low-Engagement Customers
14716,24,3,82.21000000000001,3,New / Low-Engagement Customers
14717,6,8,466.49,0,Potential Loyalists
14718,142,13,641.03,4,At-Risk / Churning
14719,1,14,783.63,0,Potential Loyalists
14720,121,10,435.35,4,At-Risk / Churning
14721,7,10,533.34,0,Potential Loyalists
14722,236,6,298.82,4,At-Risk / Churning
14723,7,6,306.21,0,Potential Loyalists
14724,1,2,60.26,3,New / Low-Engagement Customers
14725,1,29,3928.99,2,High-Value Loyalists
14726,188,5,235.17,4,At-Risk / Churning
14727,14,8,112.91,0,Potential Loyalists
14728,9,1,37.04,3,New / Low-Engagement Customers
14729,184,5,240.46,4,At-Risk / Churning
14730,1,15,2027.5,2,High-Value Loyalists
14731,143,12,560.64,4,At-Risk / Churning
14732,3,13,750.37,0,Potential Loyalists
14733,15,9,426.59,0,Potential Loyalists
14734,336,1,31.810000000000002,1,Lapsed / Dormant
14735,157,4,204.52,4,At-Risk / Churning
14736,149,13,541.38,4,At-Risk / Churning
14737,3,9,154.8,0,Potential Loyalists
14738,5,9,153.5,0,Potential Loyalists
14739,25,1,58.71,3,New / Low-Engagement Customers
14740,1,10,172.73,0,Potential Loyalists
14741,1,12,698.51,0,Potential Loyalists
14742,265,1,28.29,1,Lapsed / Dormant
14743,128,12,551.96,4,At-Risk / Churning
14744,304,1,42.03,1,Lapsed / Dormant
14745,4,4,78.24,3,New / Low-Engagement Customers
14746,1,17,2392.62,2,High-Value Loyalists
14747,15,3,122.5,3,New / Low-Engagement Customers
14748,321,1,40.81,1,Lapsed / Dormant
14749,3,3,82.24,3,New / Low-Engagement Customers
14750,176,5,312.33,4,At-Risk / Churning
14751,309,1,14.100000000000001,1,Lapsed / Dormant
14752,130,7,327.7,4,At-Risk / Churning
14753,10,9,544.12,0,Potential Loyalists
14754,1,26,3456.87,2,High-Value Loyalists
14755,2,2,95.15,3,New / Low-Engagement Customers
14756,30,1,40.230000000000004,3,New / Low-Engagement Customers
14757,32,6,92.64,3,New / Low-Engagement Customers
14758,149,6,304.2,4,At-Risk / Churning
14759,1,18,2000.65,2,High-Value Loyalists
14760,123,9,372.8,4,At-Risk / Churning
14761,9,3,160.23,3,New / Low-Engagement Customers
14762,2,24,3193.64,2,High-Value Loyalists
14763,2,11,613.9,0,Potential Loyalists
14764,1,9,154.46,0,Potential Loyalists
14765,244,1,29.76,1,Lapsed / Dormant
14766,2,20,2351.19,2,High-Value Loyalists
14767,14,10,165.89000000000001,0,Potential Loyalists
14768,1,22,3051.68,2,High-Value Loyalists
14769,137,8,349.69,4,At-Risk / Churning
14770,16,2,66.5,3,New / Low-Engagement Customers
14771,137,8,358.03,4,At-Risk / Churning
14772,170,8,388.5,4,At-Risk / Churning
14773,4,3,91.58,3,New / Low-Engagement Customers
14774,8,4,76.60000000000001,3,New / Low-Engagement Customers
14775,3,9,487.85,0,Potential Loyalists
14776,12,7,380.87,0,Potential Loyalists
14777,1,26,3712.31,2,High-Value Loyalists
14778,148,9,404.97,4,At-Risk / Churning
14779,3,8,485.14,0,Potential Loyalists
14780,11,3,119.0,3,New / Low-Engagement Customers
14781,1,9,173.05,0,Potential Loyalists
14782,30,1,31.67,3,New / Low-Engagement Customers
14783,6,3,150.29,3,New / Low-Engagement Customers
14784,1,29,4003.06,2,High-Value Loyalists
14785,28,5,108.74,3,New / Low-Engagement Customers
14786,188,1,42.92,1,Lapsed / Dormant
14787,26,6,91.42999999999999,3,New / Low-Engagement Customers
14788,153,11,598.39,4,At-Risk / Churning
14789,4,13,722.44,0,Potential Loyalists
14790,2,7,100.09,0,Potential Loyalists
14791,35,5,80.47,3,New / Low-Engagement Customers
14792,134,9,358.38,4,At-Risk / Churning
14793,168,13,692.65,4,At-Risk / Churning
14794,4,10,139.59,0,Potential Loyalists
14795,9,14,827.74,0,Potential Loyalists
14796,1,9,151.26000000000002,0,Potential Loyalists
14797,196,1,16.19,1,Lapsed / Dormant
14798,5,10,624.59,0,Potential Loyalists
14799,145,13,620.14,4,At-Risk / Churning
14800,1,26,3289.99,2,High-Value Loyalists
14801,126,7,391.8,4,At-Risk / Churning
14802,122,13,612.62,4,At-Risk / Churning
14803,147,13,613.95,4,At-Risk / Churning
14804,190,1,50.699999999999996,1,Lapsed / Dormant
14805,2,17,2590.8,2,High-Value Loyalists
14806,1,10,154.11,0,Potential Loyalists
14807,2,11,596.89,0,Potential Loyalists
14808,318,1,37.44,1,Lapsed / Dormant
14809,5,5,108.93,3,New / Low-Engagement Customers
14810,17,1,5.42,3,New / Low-Engagement Customers
14811,2,9,135.77,0,Potential Loyalists
14812,125,13,661.0600000000001,4,At-Risk / Churning
14813,1,28,3555.0,2,High-Value Loyalists
14814,13,2,120.86,3,New / Low-Engagement Customers
14815,8,1,19.32,3,New / Low-Engagement Customers
14816,161,9,439.96,4,At-Risk / Churning
14817,24,1,17.24,3,New / Low-Engagement Customers
14818,42,6,108.10000000000001,3,New / Low-Engagement Customers
14819,35,5,90.46000000000001,3,New / Low-Engagement Customers
14820,3,6,378.65999999999997,0,Potential Loyalists
14821,141,5,243.95,4,At-Risk / Churning
14822,17,3,135.42000000000002,3,New / Low-Engagement Customers
14823,22,10,528.11,0,Potential Loyalists
14824,22,2,63.480000000000004,3,New / Low-Engagement Customers
14825,4,7,371.54,0,Potential Loyalists
14826,2,7,120.92,0,Potential Loyalists
14827,313,1,46.08,1,Lapsed / Dormant
14828,195,1,45.12,1,Lapsed / Dormant
14829,6,7,341.85,0,Potential Loyalists
14830,2,25,3431.13,2,High-Value Loyalists
14831,254,1,19.13,1,Lapsed / Dormant
14832,2,10,503.73,0,Potential Loyalists
14833,5,13,808.98,0,Potential Loyalists
14834,61,7,107.13,4,At-Risk / Churning
14835,5,7,122.92,0,Potential Loyalists
14836,1,8,130.47,0,Potential Loyalists
14837,121,6,331.90999999999997,4,At-Risk / Churning
14838,1,26,3489.88,2,High-Value Loyalists
14839,3,6,106.02,0,Potential Loyalists
14840,6,10,636.54,0,Potential Loyalists
14841,230,1,37.72,1,Lapsed / Dormant
14842,136,8,385.67,4,At-Risk / Churning
14843,127,14,674.55,4,At-Risk / Churning
14844,156,8,371.09000000000003,4,At-Risk / Churning
14845,1,9,566.29,0,Potential Loyalists
14846,5,5,100.67,3,New / Low-Engagement Customers
14847,1,22,3105.51,2,High-Value Loyalists
14848,21,1,42.43,3,New / Low-Engagement Customers
14849,14,14,750.4,0,Potential Loyalists
14850,9,6,389.7,0,Potential Loyalists
14851,4,9,590.8100000000001,0,Potential Loyalists
14852,1,28,3538.4900000000002,2,High-Value Loyalists
14853,9,6,457.81,0,Potential Loyalists
14854,13,1,50.37,3,New / Low-Engagement Customers
14855,136,15,695.92,4,At-Risk / Churning
14856,168,7,369.39,4,At-Risk / Churning
14857,4,10,162.82,0,Potential Loyalists
14858,8,2,93.58,3,New / Low-Engagement Customers
14859,2,15,2179.7200000000003,2,High-Value Loyalists
14860,1,12,661.46,0,Potential Loyalists
14861,1,27,3972.37,2,High-Value Loyalists
14862,175,8,320.34,4,At-Risk / Churning
14863,9,11,677.94,0,Potential Loyalists
14864,17,10,570.58,0,Potential Loyalists
14865,3,9,537.71,0,Potential Loyalists
14866,1,16,2486.2,2,High-Value Loyalists
14867,166,10,593.26,4,At-Risk / Churning
14868,3,8,159.64000000000001,0,Potential Loyalists
14869,207,1,21.700000000000003,1,Lapsed / Dormant
14870,122,13,624.01,4,At-Risk / Churning
14871,1,9,544.05,0,Potential Loyalists
14872,1,24,2647.54,2,High-Value Loyalists
14873,130,12,538.4,4,At-Risk / Churning
14874,1,30,4020.88,2,High-Value Loyalists
14875,128,11,579.25,4,At-Risk / Churning
14876,128,8,420.41,4,At-Risk / Churning
14877,2,4,76.41,3,New / Low-Engagement Customers
14878,2,3,97.15,3,New / Low-Engagement Customers
14879,212,1,29.240000000000002,1,Lapsed / Dormant
14880,10,12,741.23,0,Potential Loyalists
14881,7,3,77.22,3,New / Low-Engagement Customers
14882,9,2,102.79,3,New / Low-Engagement Customers
14883,3,9,176.6,0,Potential Loyalists
14884,169,8,319.68,4,At-Risk / Churning
14885,8,10,615.49,0,Potential Loyalists
14886,329,1,31.18,1,Lapsed / Dormant
14887,329,1,55.580000000000005,1,Lapsed / Dormant
14888,8,6,101.75,3,New / Low-Engagement Customers
14889,1,3,112.1,3,New / Low-Engagement Customers
14890,178,10,537.75,4,At-Risk / Churning
14891,10,10,511.92,0,Potential Loyalists
14892,11,4,83.61,3,New / Low-Engagement Customers
14893,1,18,2356.06,2,High-Value Loyalists
14894,220,1,25.36,1,Lapsed / Dormant
